item,buf_idx,queue_depth,ts_slot_wait_us,ts_slot_acquire_us,ts_dma_submit_us,ts_dma_done_us,ts_nvme_submit_us,ts_nvme_done_us,ts_slot_release_us,slot_wait_us,dma_us,nvme_us,total_e2e_us
52,52,1,3322648005167,3322648005167,3322648005167,3322648037282,3322654363834,3322654367627,3322654367627,0,32115,3793,6362460
53,53,1,3322648005183,3322648005183,3322648005183,3322648037743,3322654494367,3322654498172,3322654498173,0,32560,3805,6492989
54,54,1,3322648005196,3322648005197,3322648005197,3322648038196,3322654624664,3322654627948,3322654627948,1,32999,3284,6622751
55,55,1,3322648005209,3322648005209,3322648005209,3322648039103,3322654755094,3322654758741,3322654758741,0,33894,3647,6753532
56,56,1,3322648005679,3322648005679,3322648005679,3322648040029,3322654882821,3322654886536,3322654886537,0,34350,3715,6880857
57,57,1,3322648005697,3322648005698,3322648005698,3322648040507,3322655010473,3322655014199,3322655014200,1,34809,3726,7008501
58,58,1,3322648005711,3322648005711,3322648005711,3322648041418,3322655138429,3322655142137,3322655142137,0,35707,3708,7136426
59,59,1,3322648005724,3322648005724,3322648005724,3322648041887,3322655266575,3322655270277,3322655270277,0,36163,3702,7264553
60,60,1,3322648006306,3322648006307,3322648006307,3322648042795,3322655394231,3322655397971,3322655397972,1,36488,3740,7391664
61,61,1,3322648006326,3322648006326,3322648006326,3322648043723,3322655522304,3322655525988,3322655525988,0,37397,3684,7519662
62,62,1,3322648006344,3322648006344,3322648006344,3322648044652,3322655649640,3322655652971,3322655652972,0,38308,3331,7646627
63,63,1,3322648006356,3322648006357,3322648006357,3322648045115,3322655776810,3322655780184,3322655780184,1,38758,3374,7773827
64,0,1,3322655780342,3322655780342,3322655780342,3322655782293,3322655893032,3322655896453,3322655896453,0,1951,3421,116111
65,1,1,3322655780469,3322655780469,3322655780469,3322655782305,3322655893197,3322655896453,3322655896453,0,1836,3256,115984
