item,buf_idx,queue_depth,ts_slot_wait_us,ts_slot_acquire_us,ts_dma_submit_us,ts_dma_done_us,ts_nvme_submit_us,ts_nvme_done_us,ts_slot_release_us,slot_wait_us,dma_us,nvme_us,total_e2e_us
53,53,1,3322324925379,3322324925379,3322324925379,3322324956349,3322331422864,3322331426619,3322331426619,0,30970,3755,6501240
54,54,1,3322324925394,3322324925394,3322324925394,3322324957229,3322331552654,3322331556452,3322331556453,0,31835,3798,6631058
55,55,1,3322324925406,3322324925407,3322324925407,3322324957682,3322331682493,3322331686154,3322331686154,1,32275,3661,6760747
56,56,1,3322324925880,3322324925880,3322324925880,3322324958557,3322331810072,3322331813735,3322331813735,0,32677,3663,6887855
57,57,1,3322324925903,3322324925903,3322324925903,3322324959445,3322331938015,3322331941738,3322331941738,0,33542,3723,7015835
58,58,1,3322324926037,3322324926037,3322324926037,3322324959895,3322332074830,3322332078561,3322332078561,0,33858,3731,7152524
59,59,1,3322324926052,3322324926052,3322324926052,3322324960782,3322332202885,3322332206627,3322332206627,0,34730,3742,7280575
60,60,1,3322324926513,3322324926513,3322324926513,3322324961683,3322332330923,3322332334499,3322332334499,0,35170,3576,7407986
61,61,1,3322324926534,3322324926534,3322324926534,3322324962564,3322332459362,3322332463076,3322332463076,0,36030,3714,7536542
62,62,1,3322324926549,3322324926549,3322324926549,3322324963021,3322332587319,3322332591046,3322332591047,0,36472,3727,7664497
63,63,1,3322324926564,3322324926564,3322324926564,3322324963887,3322332715524,3322332718885,3322332718886,0,37323,3361,7792321
64,0,1,3322332719042,3322332719043,3322332719043,3322332720448,3322332830886,3322332834263,3322332834264,1,1405,3377,115220
65,1,1,3322332719142,3322332719142,3322332719142,3322332720458,3322332831050,3322332834264,3322332834264,0,1316,3214,115122
