item,buf_idx,queue_depth,ts_slot_wait_us,ts_slot_acquire_us,ts_dma_submit_us,ts_dma_done_us,ts_nvme_submit_us,ts_nvme_done_us,ts_slot_release_us,slot_wait_us,dma_us,nvme_us,total_e2e_us
52,52,1,3322692802315,3322692802315,3322692802315,3322693279338,3322693285986,3322693286332,3322693286332,0,477023,346,484017
53,53,1,3322692802315,3322692802315,3322692802315,3322693288532,3322693295117,3322693295456,3322693295457,0,486217,339,493141
54,54,1,3322692802315,3322692802315,3322692802315,3322693297630,3322693304301,3322693304653,3322693304653,0,495315,352,502338
55,55,1,3322692802316,3322692802316,3322692802316,3322693306849,3322693313509,3322693313856,3322693313856,0,504533,347,511540
56,56,1,3322692802485,3322692802485,3322692802485,3322693316056,3322693322758,3322693323105,3322693323105,0,513571,347,520620
57,57,1,3322692802485,3322692802485,3322692802485,3322693325300,3322693331930,3322693332278,3322693332278,0,522815,348,529793
58,58,1,3322692802485,3322692802485,3322692802485,3322693334465,3322693341089,3322693341437,3322693341437,0,531980,348,538952
59,59,1,3322692802485,3322692802485,3322692802485,3322693343600,3322693350299,3322693350645,3322693350645,0,541115,346,548160
60,60,1,3322692802652,3322692802652,3322692802652,3322693352847,3322693359544,3322693359891,3322693359892,0,550195,347,557239
61,61,1,3322692802652,3322692802652,3322692802652,3322693362081,3322693368740,3322693369091,3322693369091,0,559429,351,566439
62,62,1,3322692802652,3322692802653,3322692802653,3322693371289,3322693377925,3322693378272,3322693378272,1,568636,347,575619
63,63,1,3322692802653,3322692802653,3322692802653,3322693380469,3322693387059,3322693387374,3322693387375,0,577816,315,584721
64,0,1,3322693387532,3322693387533,3322693387533,3322693390192,3322693396876,3322693397196,3322693397196,1,2659,320,9663
65,1,1,3322693387533,3322693387533,3322693387533,3322693396876,3322693397037,3322693397196,3322693397196,0,9343,159,9663
