Device_id,event,ddr(KB),hbm(KB),memory(KB),timestamp(us)
2,Device,0.0,19128256.0,19128256.0,1788521954347022.250	
2,Device,0.0,19128256.0,19128256.0,1788521954447018.250	
2,Device,0.0,19128256.0,19128256.0,1788521954547019.250	
2,Device,0.0,19128256.0,19128256.0,1788521954647022.250	
2,Device,0.0,19128256.0,19128256.0,1788521954747020.250	
2,Device,0.0,19128256.0,19128256.0,1788521954847019.250	
2,Device,0.0,19128256.0,19128256.0,1788521954947021.250	
2,Device,0.0,19128256.0,19128256.0,1788521955047020.250	
2,Device,0.0,19128256.0,19128256.0,1788521955147062.250	
2,Device,0.0,19128256.0,19128256.0,1788521955247030.250	
2,Device,0.0,19128256.0,19128256.0,1788521955347021.250	
2,Device,0.0,19128256.0,19128256.0,1788521955447022.250	
2,Device,0.0,19128196.0,19128196.0,1788521955547023.250	
2,Device,0.0,19128196.0,19128196.0,1788521955647018.250	
2,Device,0.0,19128196.0,19128196.0,1788521955747019.250	
2,Device,0.0,19128196.0,19128196.0,1788521955847024.250	
2,Device,0.0,19128196.0,19128196.0,1788521955947023.250	
2,Device,0.0,19128196.0,19128196.0,1788521956047022.250	
2,Device,0.0,19128196.0,19128196.0,1788521956147022.250	
2,Device,0.0,19128196.0,19128196.0,1788521956247021.250	
2,Device,0.0,19128196.0,19128196.0,1788521956347019.250	
2,Device,0.0,19127968.0,19127968.0,1788521956447023.250	
2,Device,0.0,19127968.0,19127968.0,1788521956547026.250	
2,Device,0.0,19127968.0,19127968.0,1788521956647022.250	
2,Device,0.0,19127968.0,19127968.0,1788521956747019.250	
2,Device,0.0,19127968.0,19127968.0,1788521956847030.250	
2,Device,0.0,19127968.0,19127968.0,1788521956947019.250	
2,Device,0.0,19127968.0,19127968.0,1788521957047022.250	
2,Device,0.0,19127968.0,19127968.0,1788521957147021.250	
2,Device,0.0,19127968.0,19127968.0,1788521957247023.250	
2,Device,0.0,19127968.0,19127968.0,1788521957347019.250	
2,Device,0.0,19127944.0,19127944.0,1788521957447019.250	
2,Device,0.0,19127944.0,19127944.0,1788521957547047.250	
2,Device,0.0,19127944.0,19127944.0,1788521957647026.250	
2,Device,0.0,19127944.0,19127944.0,1788521957747032.250	
2,Device,0.0,19127944.0,19127944.0,1788521957847138.250	
2,Device,0.0,19127944.0,19127944.0,1788521957947030.250	
2,Device,0.0,19127944.0,19127944.0,1788521958047019.250	
2,Device,0.0,19127944.0,19127944.0,1788521958147137.250	
2,Device,0.0,19127944.0,19127944.0,1788521958247019.250	
2,Device,0.0,19128700.0,19128700.0,1788521958347081.250	
2,Device,0.0,19128700.0,19128700.0,1788521958447044.250	
2,Device,0.0,19128700.0,19128700.0,1788521958547030.250	
2,Device,0.0,19128700.0,19128700.0,1788521958647027.250	
2,Device,0.0,19128700.0,19128700.0,1788521958747026.250	
2,Device,0.0,19128700.0,19128700.0,1788521958847028.250	
2,Device,0.0,19128700.0,19128700.0,1788521958947051.250	
2,Device,0.0,19128700.0,19128700.0,1788521959047053.250	
2,Device,0.0,19128700.0,19128700.0,1788521959147027.250	
2,Device,0.0,19128700.0,19128700.0,1788521959247025.250	
2,Device,0.0,19128700.0,19128700.0,1788521959347025.250	
2,Device,0.0,19128700.0,19128700.0,1788521959447042.250	
2,Device,0.0,19128700.0,19128700.0,1788521959547033.250	
2,Device,0.0,19128700.0,19128700.0,1788521959647027.250	
2,Device,0.0,19128700.0,19128700.0,1788521959747022.250	
2,Device,0.0,19128700.0,19128700.0,1788521959847023.250	
2,Device,0.0,19128700.0,19128700.0,1788521959947020.250	
2,Device,0.0,19128700.0,19128700.0,1788521960047020.250	
2,Device,0.0,19128700.0,19128700.0,1788521960147072.250	
2,Device,0.0,19128700.0,19128700.0,1788521960247038.250	
2,Device,0.0,19128700.0,19128700.0,1788521960347067.250	
2,Device,0.0,19128472.0,19128472.0,1788521960447025.250	
2,Device,0.0,19128472.0,19128472.0,1788521960547022.250	
2,Device,0.0,19128472.0,19128472.0,1788521960647113.250	
2,Device,0.0,19128472.0,19128472.0,1788521960747024.250	
2,Device,0.0,19128472.0,19128472.0,1788521960847020.250	
2,Device,0.0,19128472.0,19128472.0,1788521960947131.250	
2,Device,0.0,19128472.0,19128472.0,1788521961047020.250	
2,Device,0.0,19128472.0,19128472.0,1788521961147017.250	
2,Device,0.0,19128472.0,19128472.0,1788521961247134.250	
2,Device,0.0,19128472.0,19128472.0,1788521961347025.250	
2,Device,0.0,19128448.0,19128448.0,1788521961447022.250	
2,Device,0.0,19128448.0,19128448.0,1788521961547143.250	
2,Device,0.0,19128448.0,19128448.0,1788521961647037.250	
2,Device,0.0,19128448.0,19128448.0,1788521961747021.250	
2,Device,0.0,19128448.0,19128448.0,1788521961847020.250	
2,Device,0.0,19128448.0,19128448.0,1788521961947020.250	
2,Device,0.0,19128448.0,19128448.0,1788521962047028.250	
2,Device,0.0,19128448.0,19128448.0,1788521962147043.250	
2,Device,0.0,19128448.0,19128448.0,1788521962247020.250	
2,Device,0.0,19128448.0,19128448.0,1788521962347020.250	
2,Device,0.0,19128448.0,19128448.0,1788521962447018.250	
2,Device,0.0,19128448.0,19128448.0,1788521962547028.250	
2,Device,0.0,19128448.0,19128448.0,1788521962647024.250	
2,Device,0.0,19128448.0,19128448.0,1788521962747022.250	
2,Device,0.0,19128448.0,19128448.0,1788521962847023.250	
2,Device,0.0,19128448.0,19128448.0,1788521962947022.250	
2,Device,0.0,19128448.0,19128448.0,1788521963047021.250	
2,Device,0.0,19128448.0,19128448.0,1788521963147020.250	
2,Device,0.0,19128448.0,19128448.0,1788521963247023.250	
2,Device,0.0,19128448.0,19128448.0,1788521963347025.250	
2,Device,0.0,19128220.0,19128220.0,1788521963447021.250	
2,Device,0.0,19128220.0,19128220.0,1788521963547021.250	
2,Device,0.0,19128220.0,19128220.0,1788521963647026.250	
2,Device,0.0,19128220.0,19128220.0,1788521963747029.250	
2,Device,0.0,19128220.0,19128220.0,1788521963847126.250	
2,Device,0.0,19128220.0,19128220.0,1788521963947035.250	
2,Device,0.0,19128220.0,19128220.0,1788521964047056.250	
2,Device,0.0,19128220.0,19128220.0,1788521964147038.250	
2,Device,0.0,19128220.0,19128220.0,1788521964247021.250	
2,Device,0.0,19128220.0,19128220.0,1788521964347128.250	
2,Device,0.0,19128196.0,19128196.0,1788521964447019.250	
2,Device,0.0,19128196.0,19128196.0,1788521964547020.250	
2,Device,0.0,19128196.0,19128196.0,1788521964647139.250	
2,Device,0.0,19128196.0,19128196.0,1788521964747029.250	
2,Device,0.0,19128196.0,19128196.0,1788521964847022.250	
2,Device,0.0,19128196.0,19128196.0,1788521964947135.250	
2,Device,0.0,19128196.0,19128196.0,1788521965047021.250	
2,Device,0.0,19128196.0,19128196.0,1788521965147054.250	
2,Device,0.0,19128196.0,19128196.0,1788521965247055.250	
2,Device,0.0,19128196.0,19128196.0,1788521965347030.250	
2,Device,0.0,19128196.0,19128196.0,1788521965447026.250	
2,Device,0.0,19128196.0,19128196.0,1788521965547026.250	
2,Device,0.0,19128448.0,19128448.0,1788521965647076.250	
2,Device,0.0,19128448.0,19128448.0,1788521965747056.250	
2,Device,0.0,19128448.0,19128448.0,1788521965847044.250	
2,Device,0.0,19128700.0,19128700.0,1788521965947075.250	
2,Device,0.0,19128700.0,19128700.0,1788521966047145.250	
2,Device,0.0,19128700.0,19128700.0,1788521966147048.250	
2,Device,0.0,19128700.0,19128700.0,1788521966247046.250	
2,Device,0.0,19128700.0,19128700.0,1788521966347030.250	
2,Device,0.0,19128700.0,19128700.0,1788521966447031.250	
2,Device,0.0,19128700.0,19128700.0,1788521966547063.250	
2,Device,0.0,19128700.0,19128700.0,1788521966647096.250	
2,Device,0.0,19128700.0,19128700.0,1788521966747060.250	
2,Device,0.0,19128700.0,19128700.0,1788521966847049.250	
2,Device,0.0,19128700.0,19128700.0,1788521966947183.250	
2,Device,0.0,19128700.0,19128700.0,1788521967047036.250	
2,Device,0.0,19128700.0,19128700.0,1788521967147108.250	
2,Device,0.0,19128700.0,19128700.0,1788521967247131.250	
2,Device,0.0,19128700.0,19128700.0,1788521967347033.250	
2,Device,0.0,19128700.0,19128700.0,1788521967447037.250	
2,Device,0.0,19128700.0,19128700.0,1788521967547139.250	
2,Device,0.0,19128700.0,19128700.0,1788521967647031.250	
2,Device,0.0,19128700.0,19128700.0,1788521967747029.250	
2,Device,0.0,19128700.0,19128700.0,1788521967847145.250	
2,Device,0.0,19128700.0,19128700.0,1788521967947029.250	
2,Device,0.0,19128700.0,19128700.0,1788521968047022.250	
2,Device,0.0,19128700.0,19128700.0,1788521968147024.250	
2,Device,0.0,19128700.0,19128700.0,1788521968247023.250	
2,Device,0.0,19128700.0,19128700.0,1788521968347086.250	
2,Device,0.0,19128700.0,19128700.0,1788521968447062.250	
2,Device,0.0,19128700.0,19128700.0,1788521968547042.250	
2,Device,0.0,19128700.0,19128700.0,1788521968647060.250	
2,Device,0.0,19128700.0,19128700.0,1788521968747028.250	
2,Device,0.0,19128700.0,19128700.0,1788521968847043.250	
2,Device,0.0,19128700.0,19128700.0,1788521968947028.250	
2,Device,0.0,19128700.0,19128700.0,1788521969047021.250	
2,Device,0.0,19128700.0,19128700.0,1788521969147019.250	
2,Device,0.0,19128700.0,19128700.0,1788521969247043.250	
2,Device,0.0,19128700.0,19128700.0,1788521969347022.250	
2,Device,0.0,19128700.0,19128700.0,1788521969447030.250	
2,Device,0.0,19128700.0,19128700.0,1788521969547058.250	
2,Device,0.0,19128700.0,19128700.0,1788521969647022.250	
2,Device,0.0,19128700.0,19128700.0,1788521969747020.250	
2,Device,0.0,19128700.0,19128700.0,1788521969847020.250	
2,Device,0.0,19128700.0,19128700.0,1788521969947026.250	
2,Device,0.0,19128700.0,19128700.0,1788521970047044.250	
2,Device,0.0,19128700.0,19128700.0,1788521970147066.250	
2,Device,0.0,19128700.0,19128700.0,1788521970247039.250	
2,Device,0.0,19128700.0,19128700.0,1788521970347133.250	
2,Device,0.0,19128472.0,19128472.0,1788521970447048.250	
2,Device,0.0,19128472.0,19128472.0,1788521970547079.250	
2,Device,0.0,19128472.0,19128472.0,1788521970647146.250	
2,Device,0.0,19128472.0,19128472.0,1788521970747029.250	
2,Device,0.0,19128472.0,19128472.0,1788521970847027.250	
2,Device,0.0,19128472.0,19128472.0,1788521970947141.250	
2,Device,0.0,19128472.0,19128472.0,1788521971047028.250	
2,Device,0.0,19128472.0,19128472.0,1788521971147026.250	
2,Device,0.0,19128472.0,19128472.0,1788521971247024.250	
2,Device,0.0,19128472.0,19128472.0,1788521971347024.250	
2,Device,0.0,19128448.0,19128448.0,1788521971447024.250	
2,Device,0.0,19128448.0,19128448.0,1788521971547026.250	
2,Device,0.0,19128448.0,19128448.0,1788521971647054.250	
2,Device,0.0,19128448.0,19128448.0,1788521971747023.250	
2,Device,0.0,19128448.0,19128448.0,1788521971847023.250	
2,Device,0.0,19128448.0,19128448.0,1788521971947022.250	
2,Device,0.0,19128448.0,19128448.0,1788521972047029.250	
2,Device,0.0,19128448.0,19128448.0,1788521972147025.250	
2,Device,0.0,19128448.0,19128448.0,1788521972247019.250	
2,Device,0.0,19128448.0,19128448.0,1788521972347030.250	
2,Device,0.0,19128448.0,19128448.0,1788521972447023.250	
2,Device,0.0,19128448.0,19128448.0,1788521972547018.250	
2,Device,0.0,19128448.0,19128448.0,1788521972647024.250	
2,Device,0.0,19128448.0,19128448.0,1788521972747022.250	
2,Device,0.0,19128448.0,19128448.0,1788521972847019.250	
2,Device,0.0,19128448.0,19128448.0,1788521972947024.250	
2,Device,0.0,19128448.0,19128448.0,1788521973047017.250	
2,Device,0.0,19128448.0,19128448.0,1788521973147017.250	
2,Device,0.0,19128448.0,19128448.0,1788521973247021.250	
2,Device,0.0,19128448.0,19128448.0,1788521973347019.250	
2,Device,0.0,19128220.0,19128220.0,1788521973447026.250	
2,Device,0.0,19125124.0,19125124.0,1788521973502392.250	
