Device_id,event,ddr(KB),hbm(KB),memory(KB),timestamp(us)
2,Device,0.0,19128716.0,19128716.0,1788522400218636.799	
2,Device,0.0,19128716.0,19128716.0,1788522400318669.799	
2,Device,0.0,19128488.0,19128488.0,1788522400418644.799	
2,Device,0.0,19128488.0,19128488.0,1788522400518642.799	
2,Device,0.0,19128488.0,19128488.0,1788522400618639.799	
2,Device,0.0,19128488.0,19128488.0,1788522400718638.799	
2,Device,0.0,19128488.0,19128488.0,1788522400818638.799	
2,Device,0.0,19128488.0,19128488.0,1788522400918678.799	
2,Device,0.0,19128488.0,19128488.0,1788522401018648.799	
2,Device,0.0,19128488.0,19128488.0,1788522401118644.799	
2,Device,0.0,19128488.0,19128488.0,1788522401218641.799	
2,Device,0.0,19128488.0,19128488.0,1788522401318640.799	
2,Device,0.0,19128488.0,19128488.0,1788522401418637.799	
2,Device,0.0,19128464.0,19128464.0,1788522401518643.799	
2,Device,0.0,19128464.0,19128464.0,1788522401618641.799	
2,Device,0.0,19128464.0,19128464.0,1788522401718638.799	
2,Device,0.0,19128464.0,19128464.0,1788522401818640.799	
2,Device,0.0,19128464.0,19128464.0,1788522401918638.799	
2,Device,0.0,19128464.0,19128464.0,1788522402018678.799	
2,Device,0.0,19128464.0,19128464.0,1788522402118641.799	
2,Device,0.0,19128464.0,19128464.0,1788522402218637.799	
2,Device,0.0,19128464.0,19128464.0,1788522402318694.799	
2,Device,0.0,19128464.0,19128464.0,1788522402418638.799	
2,Device,0.0,19128464.0,19128464.0,1788522402518643.799	
2,Device,0.0,19128464.0,19128464.0,1788522402618748.799	
2,Device,0.0,19128464.0,19128464.0,1788522402718642.799	
2,Device,0.0,19128464.0,19128464.0,1788522402818638.799	
2,Device,0.0,19128464.0,19128464.0,1788522402918753.799	
2,Device,0.0,19128464.0,19128464.0,1788522403018636.799	
2,Device,0.0,19128464.0,19128464.0,1788522403118641.799	
2,Device,0.0,19128464.0,19128464.0,1788522403218764.799	
2,Device,0.0,19128464.0,19128464.0,1788522403318637.799	
2,Device,0.0,19128236.0,19128236.0,1788522403418634.799	
2,Device,0.0,19128236.0,19128236.0,1788522403518751.799	
2,Device,0.0,19128236.0,19128236.0,1788522403618636.799	
2,Device,0.0,19128236.0,19128236.0,1788522403718638.799	
2,Device,0.0,19128236.0,19128236.0,1788522403818637.799	
2,Device,0.0,19128236.0,19128236.0,1788522403918634.799	
2,Device,0.0,19128236.0,19128236.0,1788522404018638.799	
2,Device,0.0,19128236.0,19128236.0,1788522404118636.799	
2,Device,0.0,19128236.0,19128236.0,1788522404218637.799	
2,Device,0.0,19128236.0,19128236.0,1788522404318639.799	
2,Device,0.0,19128212.0,19128212.0,1788522404418637.799	
2,Device,0.0,19128212.0,19128212.0,1788522404518655.799	
2,Device,0.0,19128212.0,19128212.0,1788522404618638.799	
2,Device,0.0,19128212.0,19128212.0,1788522404718637.799	
2,Device,0.0,19128212.0,19128212.0,1788522404818637.799	
2,Device,0.0,19128212.0,19128212.0,1788522404918635.799	
2,Device,0.0,19128212.0,19128212.0,1788522405018634.799	
2,Device,0.0,19128212.0,19128212.0,1788522405118667.799	
2,Device,0.0,19128212.0,19128212.0,1788522405218638.799	
2,Device,0.0,19128212.0,19128212.0,1788522405318637.799	
2,Device,0.0,19128212.0,19128212.0,1788522405418693.799	
2,Device,0.0,19128212.0,19128212.0,1788522405518644.799	
2,Device,0.0,19128212.0,19128212.0,1788522405618635.799	
2,Device,0.0,19128212.0,19128212.0,1788522405718738.799	
2,Device,0.0,19128212.0,19128212.0,1788522405818637.799	
2,Device,0.0,19128212.0,19128212.0,1788522405918664.799	
2,Device,0.0,19128212.0,19128212.0,1788522406018762.799	
2,Device,0.0,19128212.0,19128212.0,1788522406118691.799	
2,Device,0.0,19128212.0,19128212.0,1788522406218642.799	
2,Device,0.0,19128212.0,19128212.0,1788522406318758.799	
2,Device,0.0,19127984.0,19127984.0,1788522406418652.799	
2,Device,0.0,19127984.0,19127984.0,1788522406518637.799	
2,Device,0.0,19127984.0,19127984.0,1788522406618752.799	
2,Device,0.0,19127984.0,19127984.0,1788522406718635.799	
2,Device,0.0,19127984.0,19127984.0,1788522406818643.799	
2,Device,0.0,19127984.0,19127984.0,1788522406918636.799	
2,Device,0.0,19127984.0,19127984.0,1788522407018634.799	
2,Device,0.0,19127984.0,19127984.0,1788522407118648.799	
2,Device,0.0,19127984.0,19127984.0,1788522407218636.799	
2,Device,0.0,19127984.0,19127984.0,1788522407318640.799	
2,Device,0.0,19127960.0,19127960.0,1788522407418640.799	
2,Device,0.0,19127960.0,19127960.0,1788522407518636.799	
2,Device,0.0,19127960.0,19127960.0,1788522407618641.799	
2,Device,0.0,19127960.0,19127960.0,1788522407718640.799	
2,Device,0.0,19127960.0,19127960.0,1788522407818640.799	
2,Device,0.0,19127960.0,19127960.0,1788522407918643.799	
2,Device,0.0,19127960.0,19127960.0,1788522408018635.799	
2,Device,0.0,19127960.0,19127960.0,1788522408118634.799	
2,Device,0.0,19127960.0,19127960.0,1788522408218634.799	
2,Device,0.0,19127960.0,19127960.0,1788522408318638.799	
2,Device,0.0,19128716.0,19128716.0,1788522408418685.799	
2,Device,0.0,19128716.0,19128716.0,1788522408518658.799	
2,Device,0.0,19128716.0,19128716.0,1788522408618662.799	
2,Device,0.0,19128716.0,19128716.0,1788522408718650.799	
2,Device,0.0,19128716.0,19128716.0,1788522408818648.799	
2,Device,0.0,19128716.0,19128716.0,1788522408918644.799	
2,Device,0.0,19128716.0,19128716.0,1788522409018641.799	
2,Device,0.0,19128716.0,19128716.0,1788522409118641.799	
2,Device,0.0,19128716.0,19128716.0,1788522409218678.799	
2,Device,0.0,19128716.0,19128716.0,1788522409318656.799	
2,Device,0.0,19128716.0,19128716.0,1788522409418731.799	
2,Device,0.0,19128716.0,19128716.0,1788522409518680.799	
2,Device,0.0,19128716.0,19128716.0,1788522409618656.799	
2,Device,0.0,19128716.0,19128716.0,1788522409718741.799	
2,Device,0.0,19125644.0,19125644.0,1788522409813753.799	
