Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
2,aclnnMm_MatMulCommon_MatMulV2,KERNEL_AICORE,2,1062,12.58,1788521821352766.390	,1788521821352778.970	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1063,16.54,1788521821352778.990	,1788521821352795.530	
2,N/A,MEMCPY_ASYNC,2,1064,2.26,1788521821352795.550	,1788521821352797.810	
2,trans_Cast_6,KERNEL_AIVEC,2,1065,1.52,1788521821352797.970	,1788521821352799.490	
2,DropOutGenMask14/Sub,KERNEL_AIVEC,2,1066,1.38,1788521821352799.510	,1788521821352800.890	
2,trans_Cast_7,KERNEL_AIVEC,2,1067,1.24,1788521821352800.910	,1788521821352802.150	
2,N/A,MEMCPY_ASYNC,2,1068,2.3,1788521821352803.490	,1788521821352805.790	
2,DropOutGenMask14/DSAGENBITMASK,STARS_COMMON,2,1069,100.08,1788521821352805.950	,1788521821352906.030	
2,N/A,MEMCPY_ASYNC,2,1070,3.18,1788521821352906.050	,1788521821352909.230	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1071,1.44,1788521821352909.250	,1788521821352910.690	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,1072,8.02,1788521821352910.710	,1788521821352918.730	
2,aclnnPermute_TransposeAiCore_Transpose,KERNEL_AIVEC,2,1073,25.92,1788521821352918.770	,1788521821352944.690	
2,DropOutDoMask10,KERNEL_AIVEC,2,1074,25.44,1788521821352994.030	,1788521821353019.470	
2,aclnnMatmul_BatchMatMulNd_BatchMatMulV2,KERNEL_AICORE,2,1075,18.6,1788521821353024.750	,1788521821353043.350	
2,aclnnPermute_TransposeAiCore_Transpose,KERNEL_AIVEC,2,1076,19.56,1788521821353054.070	,1788521821353073.630	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1077,9.08,1788521821353080.630	,1788521821353089.710	
2,aclnnMm_MatMulCommon_MatMulV2,KERNEL_AICORE,2,1078,13.38,1788521821353096.670	,1788521821353110.050	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1079,1.24,1788521821353122.210	,1788521821353123.450	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,1080,7.9,1788521821353137.790	,1788521821353145.690	
2,N/A,MEMCPY_ASYNC,2,1081,2.28,1788521821353229.310	,1788521821353231.590	
2,trans_Cast_8,KERNEL_AIVEC,2,1082,1.24,1788521821353231.750	,1788521821353232.990	
2,DropOutGenMask15/Sub,KERNEL_AIVEC,2,1083,1.48,1788521821353259.130	,1788521821353260.610	
2,trans_Cast_9,KERNEL_AIVEC,2,1084,1.24,1788521821353276.090	,1788521821353277.330	
2,N/A,MEMCPY_ASYNC,2,1085,2.3,1788521821353300.350	,1788521821353302.650	
2,DropOutGenMask15/DSAGENBITMASK,STARS_COMMON,2,1086,7.36,1788521821353302.810	,1788521821353310.170	
2,N/A,MEMCPY_ASYNC,2,1087,0.84,1788521821353317.910	,1788521821353318.750	
2,DropOutDoMask12,KERNEL_AIVEC,2,1088,9.04,1788521821353405.030	,1788521821353414.070	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,1089,8.62,1788521821353432.490	,1788521821353441.110	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1090,7.36,1788521821353449.010	,1788521821353456.370	
2,LayerNorm6,KERNEL_AIVEC,2,1091,22.78,1788521821353540.710	,1788521821353563.490	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1092,6.3,1788521821353572.010	,1788521821353578.310	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1093,16.06,1788521821353598.510	,1788521821353614.570	
2,aclnnMm_MatMulCommon_MatMulV2,KERNEL_AICORE,2,1094,24.96,1788521821353614.610	,1788521821353639.570	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1095,1.52,1788521821353641.890	,1788521821353643.410	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,1096,11.28,1788521821353657.010	,1788521821353668.290	
2,aclnnGelu_Gelu_Gelu,KERNEL_AIVEC,2,1097,20.36,1788521821353682.910	,1788521821353703.270	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1098,16.16,1788521821353713.670	,1788521821353729.830	
2,aclnnMm_MatMulCommon_MatMulV2,KERNEL_AICORE,2,1099,51.6,1788521821353730.990	,1788521821353782.590	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1100,1.26,1788521821353782.610	,1788521821353783.870	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,1101,5.5,1788521821353783.890	,1788521821353789.390	
2,N/A,MEMCPY_ASYNC,2,1102,2.26,1788521821353853.850	,1788521821353856.110	
2,trans_Cast_10,KERNEL_AIVEC,2,1103,1.36,1788521821353856.270	,1788521821353857.630	
2,DropOutGenMask16/Sub,KERNEL_AIVEC,2,1104,1.76,1788521821353887.830	,1788521821353889.590	
2,trans_Cast_11,KERNEL_AIVEC,2,1105,1.26,1788521821353904.210	,1788521821353905.470	
2,N/A,MEMCPY_ASYNC,2,1106,2.3,1788521821353927.970	,1788521821353930.270	
2,DropOutGenMask16/DSAGENBITMASK,STARS_COMMON,2,1107,7.34,1788521821353930.430	,1788521821353937.770	
2,N/A,MEMCPY_ASYNC,2,1108,0.84,1788521821353945.870	,1788521821353946.710	
2,DropOutDoMask12,KERNEL_AIVEC,2,1109,9.5,1788521821354033.350	,1788521821354042.850	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,1110,8.6,1788521821354060.530	,1788521821354069.130	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1111,7.46,1788521821354087.490	,1788521821354094.950	
2,LayerNorm6,KERNEL_AIVEC,2,1112,24.9,1788521821354170.190	,1788521821354195.090	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1113,6.18,1788521821354200.910	,1788521821354207.090	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1114,8.38,1788521821354227.910	,1788521821354236.290	
2,aclnnMm_MatMulCommon_MatMulV2,KERNEL_AICORE,2,1115,12.62,1788521821354243.690	,1788521821354256.310	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1116,6.02,1788521821354269.370	,1788521821354275.390	
2,aclnnMm_MatMulCommon_MatMulV2,KERNEL_AICORE,2,1117,13.66,1788521821354285.030	,1788521821354298.690	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1118,1.18,1788521821354310.050	,1788521821354311.230	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,1119,7.76,1788521821354325.990	,1788521821354333.750	
2,aclnnPermute_TransposeAiCore_Transpose,KERNEL_AIVEC,2,1120,15.06,1788521821354365.830	,1788521821354380.890	
2,RealDiv8,KERNEL_AIVEC,2,1121,9.22,1788521821354441.250	,1788521821354450.470	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1122,1.1,1788521821354471.070	,1788521821354472.170	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,1123,5.38,1788521821354486.990	,1788521821354492.370	
2,aclnnPermute_TransposeAiCore_Transpose,KERNEL_AIVEC,2,1124,22.7,1788521821354529.110	,1788521821354551.810	
2,RealDiv8,KERNEL_AIVEC,2,1125,9.04,1788521821354596.370	,1788521821354605.410	
2,aclnnMatmul_BatchMatMulNd_BatchMatMulV2,KERNEL_AICORE,2,1126,77.5,1788521821354627.010	,1788521821354704.510	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1127,34.4,1788521821354704.530	,1788521821354738.930	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,1128,50.3,1788521821354738.950	,1788521821354789.250	
2,aclnnSoftmax_SoftmaxAiCore_SoftmaxV2,KERNEL_AIVEC,2,1129,102.86,1788521821354789.270	,1788521821354892.130	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1130,8.7,1788521821354892.150	,1788521821354900.850	
2,aclnnMm_MatMulCommon_MatMulV2,KERNEL_AICORE,2,1131,12.64,1788521821354900.870	,1788521821354913.510	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1132,17.04,1788521821354913.530	,1788521821354930.570	
2,N/A,MEMCPY_ASYNC,2,1133,2.28,1788521821354930.590	,1788521821354932.870	
2,trans_Cast_12,KERNEL_AIVEC,2,1134,1.52,1788521821354933.030	,1788521821354934.550	
2,DropOutGenMask17/Sub,KERNEL_AIVEC,2,1135,1.5,1788521821354934.570	,1788521821354936.070	
2,trans_Cast_13,KERNEL_AIVEC,2,1136,1.18,1788521821354936.090	,1788521821354937.270	
2,N/A,MEMCPY_ASYNC,2,1137,2.3,1788521821354937.290	,1788521821354939.590	
2,DropOutGenMask17/DSAGENBITMASK,STARS_COMMON,2,1138,100.08,1788521821354939.750	,1788521821355039.830	
2,N/A,MEMCPY_ASYNC,2,1139,3.1,1788521821355039.850	,1788521821355042.950	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1140,1.22,1788521821355042.990	,1788521821355044.210	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,1141,8.2,1788521821355044.230	,1788521821355052.430	
2,aclnnPermute_TransposeAiCore_Transpose,KERNEL_AIVEC,2,1142,23.34,1788521821355052.470	,1788521821355075.810	
2,DropOutDoMask10,KERNEL_AIVEC,2,1143,24.6,1788521821355118.070	,1788521821355142.670	
2,aclnnMatmul_BatchMatMulNd_BatchMatMulV2,KERNEL_AICORE,2,1144,18.78,1788521821355142.690	,1788521821355161.470	
2,aclnnPermute_TransposeAiCore_Transpose,KERNEL_AIVEC,2,1145,19.04,1788521821355162.390	,1788521821355181.430	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1146,8.64,1788521821355188.330	,1788521821355196.970	
2,aclnnMm_MatMulCommon_MatMulV2,KERNEL_AICORE,2,1147,13.2,1788521821355212.350	,1788521821355225.550	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1148,1.24,1788521821355227.950	,1788521821355229.190	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,1149,7.74,1788521821355253.390	,1788521821355261.130	
2,N/A,MEMCPY_ASYNC,2,1150,2.28,1788521821355342.870	,1788521821355345.150	
2,trans_Cast_14,KERNEL_AIVEC,2,1151,1.28,1788521821355345.310	,1788521821355346.590	
2,DropOutGenMask18/Sub,KERNEL_AIVEC,2,1152,1.54,1788521821355365.730	,1788521821355367.270	
2,trans_Cast_15,KERNEL_AIVEC,2,1153,1.24,1788521821355391.450	,1788521821355392.690	
2,N/A,MEMCPY_ASYNC,2,1154,2.28,1788521821355416.930	,1788521821355419.210	
2,DropOutGenMask18/DSAGENBITMASK,STARS_COMMON,2,1155,7.3,1788521821355419.370	,1788521821355426.670	
2,N/A,MEMCPY_ASYNC,2,1156,0.9,1788521821355433.310	,1788521821355434.210	
2,DropOutDoMask12,KERNEL_AIVEC,2,1157,8.78,1788521821355521.530	,1788521821355530.310	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,1158,9.14,1788521821355549.150	,1788521821355558.290	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1159,7.38,1788521821355576.370	,1788521821355583.750	
2,LayerNorm6,KERNEL_AIVEC,2,1160,23.1,1788521821355659.330	,1788521821355682.430	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1161,6.16,1788521821355689.610	,1788521821355695.770	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1162,15.84,1788521821355716.710	,1788521821355732.550	
2,aclnnMm_MatMulCommon_MatMulV2,KERNEL_AICORE,2,1163,25.18,1788521821355733.510	,1788521821355758.690	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1164,1.54,1788521821355758.710	,1788521821355760.250	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,1165,11.14,1788521821355772.330	,1788521821355783.470	
2,aclnnGelu_Gelu_Gelu,KERNEL_AIVEC,2,1166,20.78,1788521821355799.050	,1788521821355819.830	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1167,15.96,1788521821355823.030	,1788521821355838.990	
2,aclnnMm_MatMulCommon_MatMulV2,KERNEL_AICORE,2,1168,52.42,1788521821355839.030	,1788521821355891.450	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1169,1.38,1788521821355891.470	,1788521821355892.850	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,1170,5.3,1788521821355892.870	,1788521821355898.170	
2,N/A,MEMCPY_ASYNC,2,1171,2.28,1788521821355973.870	,1788521821355976.150	
2,trans_Cast_16,KERNEL_AIVEC,2,1172,1.6,1788521821355976.310	,1788521821355977.910	
2,DropOutGenMask19/Sub,KERNEL_AIVEC,2,1173,1.56,1788521821356004.190	,1788521821356005.750	
2,trans_Cast_17,KERNEL_AIVEC,2,1174,1.4,1788521821356022.350	,1788521821356023.750	
2,N/A,MEMCPY_ASYNC,2,1175,3.26,1788521821356047.010	,1788521821356050.270	
2,DropOutGenMask19/DSAGENBITMASK,STARS_COMMON,2,1176,7.28,1788521821356050.410	,1788521821356057.690	
2,N/A,MEMCPY_ASYNC,2,1177,0.86,1788521821356057.710	,1788521821356058.570	
2,DropOutDoMask12,KERNEL_AIVEC,2,1178,9.52,1788521821356140.050	,1788521821356149.570	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,1179,8.58,1788521821356171.510	,1788521821356180.090	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1180,7.3,1788521821356199.670	,1788521821356206.970	
2,LayerNorm6,KERNEL_AIVEC,2,1181,25.56,1788521821356280.130	,1788521821356305.690	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1182,6.18,1788521821356308.250	,1788521821356314.430	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1183,7.6,1788521821356334.010	,1788521821356341.610	
2,aclnnMm_MatMulCommon_MatMulV2,KERNEL_AICORE,2,1184,12.78,1788521821356360.530	,1788521821356373.310	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1185,4.74,1788521821356376.790	,1788521821356381.530	
2,aclnnMm_MatMulCommon_MatMulV2,KERNEL_AICORE,2,1186,13.84,1788521821356404.750	,1788521821356418.590	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1187,1.32,1788521821356422.950	,1788521821356424.270	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,1188,7.7,1788521821356449.850	,1788521821356457.550	
2,aclnnPermute_TransposeAiCore_Transpose,KERNEL_AIVEC,2,1189,17.32,1788521821356480.870	,1788521821356498.190	
2,RealDiv8,KERNEL_AIVEC,2,1190,8.8,1788521821356566.410	,1788521821356575.210	
2,aclnnCast_CastAiCore_Cast,KERNEL_AIVEC,2,1191,1.36,1788521821356597.150	,1788521821356598.510	
2,aclnnAdd_AddAiCore_Add,KERNEL_AIVEC,2,1192,5.54,1788521821356613.030	,1788521821356618.570	
2,aclnnPermute_TransposeAiCore_Transpose,KERNEL_AIVEC,2,1193,24.38,1788521821356654.550	,1788521821356678.930	
