Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aiv_time(us),aiv_total_cycles,aiv_ub_read_bw(GB/s),aiv_ub_write_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s)
2,4294967295,23465,2,aclnnMm_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1788521819431787.690	,32.58,0.04,20,0,NO,"""1024,768;3072,768""",FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND,"""1024,3072""",FLOAT16,FORMAT_ND,N/A,31.343,1128358,175.258,20.447,0.651,0.306,0.0,0,0.0,0.0,0.0,0.0
2,4294967295,23466,2,aclnnGeluBackward_GeluGradAiCore_GeluGrad,GeluGrad,dynamic,AI_VECTOR_CORE,1788521819431820.290	,48.96,0.02,40,0,NO,"""1024,3072;1024,3072;1024,3072""",FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND,"""1024,3072""",FLOAT16,FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,45.539,3278811,107.004,77.229,0.11,0.053
2,4294967295,23467,2,aclnnReduceSum_ReduceSumOpAiCore_ReduceSum,ReduceSum,dynamic,MIX_AIV,1788521819431870.510	,17.12,1.26,39,0,NO,"""1024,3072;1""",FLOAT16;INT64,FORMAT_ND;FORMAT_ND,"""3072""",FLOAT16,FORMAT_ND,0,0.0,0,0.0,0.0,0.0,0.0,14.014,983754,27.855,28.052,1.095,0.008
2,4294967295,23468,2,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1788521819431888.550	,1.32,0.92,3,0,NO,"""3072""",FLOAT16,FORMAT_ND,"""3072""",FLOAT,FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.663,3580,8.631,5.754,0.094,0.09
2,4294967295,23469,2,aclnnMm_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1788521819431889.890	,29.08,0.02,18,0,NO,"""1024,768;1024,3072""",FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND,"""768,3072""",FLOAT16,FORMAT_ND,N/A,26.739,866337,219.134,54.783,2.297,0.288,0.0,0,0.0,0.0,0.0,0.0
2,4294967295,23470,2,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1788521819431918.990	,4.98,0.02,40,0,NO,"""768,3072""",FLOAT16,FORMAT_ND,"""768,3072""",FLOAT,FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,3.707,266895,86.919,56.379,0.471,0.926
2,4294967295,23471,2,aclnnMm_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1788521819431923.990	,37.22,0.02,16,0,NO,"""1024,3072;768,3072""",FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND,"""1024,768""",FLOAT16,FORMAT_ND,N/A,35.935,1034933,244.581,61.145,1.922,0.082,0.0,0,0.0,0.0,0.0,0.0
2,4294967295,23472,2,aclnnCast_CastAiCore_Cast,Cast,dynamic,AI_VECTOR_CORE,1788521819431961.230	,3.52,0.02,40,0,NO,"""1024,768""",FLOAT16,FORMAT_ND,"""1024,768""",FLOAT,FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,2.156,155234,47.879,32.76,0.272,0.531
2,4294967295,23473,2,LayerNormGrad53/LayerNormXBackpropV3,LayerNormXBackpropV3,dynamic,AI_VECTOR_CORE,1788521819431964.770	,32.52,0.02,40,0,NO,"""1024,768;1024,768;1024,1;1024,1;768""",FLOAT;FLOAT;FLOAT;FLOAT;FLOAT,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""1024,768;1024,768""",FLOAT;FLOAT,FORMAT_ND;FORMAT_ND,N/A,0.0,0,0.0,0.0,0.0,0.0,28.947,2084171,31.264,24.634,0.156,0.086
2,4294967295,23474,2,LayerNormGrad53/LayerNormBetaGammaBackpropV2_MemSet,MemSet,dynamic,AI_VECTOR_CORE,1788521819431997.310	,11.86,0.02,40,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,7.903,568998,0.019,0.085,0.08,0.002
