item,buf_idx,queue_depth,ts_slot_wait_us,ts_slot_acquire_us,ts_dma_submit_us,ts_dma_done_us,ts_nvme_submit_us,ts_nvme_done_us,ts_slot_release_us,slot_wait_us,dma_us,nvme_us,total_e2e_us
17,17,1,3322559731585,3322559731585,3322559731585,3322559732329,3322559856793,3322559857390,3322559857390,0,744,597,125805
18,18,1,3322559731595,3322559731595,3322559731595,3322559732332,3322559863709,3322559864299,3322559864299,0,737,590,132704
19,19,1,3322559731603,3322559731603,3322559731603,3322559732881,3322559870654,3322559871248,3322559871248,0,1278,594,139645
20,20,1,3322559732110,3322559732110,3322559732110,3322559732886,3322559877633,3322559878224,3322559878224,0,776,591,146114
21,21,1,3322559732125,3322559732125,3322559732125,3322559732889,3322559884588,3322559885177,3322559885177,0,764,589,153052
22,22,1,3322559732136,3322559732136,3322559732136,3322559732892,3322559891508,3322559892096,3322559892096,0,756,588,159960
23,23,1,3322559732145,3322559732145,3322559732145,3322559733444,3322559898452,3322559899050,3322559899050,0,1299,598,166905
24,24,1,3322559732672,3322559732673,3322559732673,3322559733449,3322559905385,3322559905973,3322559905974,1,776,588,173300
25,25,1,3322559732688,3322559732688,3322559732688,3322559733452,3322559912313,3322559912904,3322559912904,0,764,591,180216
26,26,1,3322559732698,3322559732698,3322559732698,3322559733455,3322559919265,3322559919852,3322559919852,0,757,587,187154
27,27,1,3322559732707,3322559732707,3322559732707,3322559733995,3322559926232,3322559926820,3322559926821,0,1288,588,194113
28,28,1,3322559733214,3322559733215,3322559733215,3322559734000,3322559933120,3322559933725,3322559933725,1,785,605,200510
29,29,1,3322559733230,3322559733230,3322559733230,3322559734004,3322559940088,3322559940679,3322559940679,0,774,591,207449
30,30,1,3322559733240,3322559733240,3322559733240,3322559734006,3322559947035,3322559947629,3322559947630,0,766,594,214389
31,31,1,3322559733263,3322559733263,3322559733263,3322559734009,3322559953968,3322559954559,3322559954559,0,746,591,221296
32,32,1,3322559733789,3322559733789,3322559733789,3322559734538,3322559960848,3322559961438,3322559961438,0,749,590,227649
33,33,1,3322559733803,3322559733803,3322559733803,3322559734543,3322559967784,3322559968377,3322559968377,0,740,593,234574
34,34,1,3322559733813,3322559733813,3322559733813,3322559734546,3322559974734,3322559975321,3322559975322,0,733,587,241508
35,35,1,3322559733822,3322559733822,3322559733822,3322559735083,3322559981689,3322559982275,3322559982275,0,1261,586,248453
36,36,1,3322559734334,3322559734334,3322559734334,3322559735088,3322559988642,3322559989237,3322559989237,0,754,595,254903
37,37,1,3322559734347,3322559734348,3322559734348,3322559735091,3322559995564,3322559996158,3322559996159,1,743,594,261810
38,38,1,3322559734357,3322559734357,3322559734357,3322559735094,3322560002503,3322560003099,3322560003099,0,737,596,268742
39,39,1,3322559734365,3322559734365,3322559734365,3322559735623,3322560009452,3322560010042,3322560010042,0,1258,590,275677
40,40,1,3322559734873,3322559734873,3322559734873,3322559735627,3322560016387,3322560016978,3322560016978,0,754,591,282105
41,41,1,3322559734890,3322559734890,3322559734890,3322559735630,3322560023333,3322560023922,3322560023923,0,740,589,289032
42,42,1,3322559734901,3322559734901,3322559734901,3322559735633,3322560030317,3322560030909,3322560030909,0,732,592,296008
43,43,1,3322559734910,3322559734910,3322559734910,3322559736270,3322560037136,3322560037731,3322560037731,0,1360,595,302821
44,44,1,3322559735417,3322559735417,3322559735417,3322559736275,3322560044108,3322560044694,3322560044694,0,858,586,309277
45,45,1,3322559735431,3322559735432,3322559735432,3322559736279,3322560051021,3322560051608,3322560051608,1,847,587,316176
46,46,1,3322559735441,3322559735441,3322559735441,3322559736282,3322560057984,3322560058571,3322560058571,0,841,587,323130
47,47,1,3322559735450,3322559735450,3322559735450,3322559736832,3322560064923,3322560065513,3322560065513,0,1382,590,330063
48,48,1,3322559735963,3322559735964,3322559735964,3322559736836,3322560071863,3322560072455,3322560072455,1,872,592,336491
49,49,1,3322559735980,3322559735980,3322559735980,3322559736839,3322560078815,3322560079409,3322560079410,0,859,594,343429
50,50,1,3322559736018,3322559736018,3322559736018,3322559736842,3322560085693,3322560086279,3322560086279,0,824,586,350261
51,51,1,3322559736089,3322559736090,3322559736090,3322559736845,3322560092622,3322560093215,3322560093216,1,755,593,357125
52,52,1,3322559736627,3322559736627,3322559736627,3322559737372,3322560099518,3322560100107,3322560100107,0,745,589,363480
53,53,1,3322559736641,3322559736641,3322559736641,3322559737377,3322560106270,3322560106815,3322560106815,0,736,545,370174
54,54,1,3322559736650,3322559736651,3322559736651,3322559737380,3322560113145,3322560113733,3322560113734,1,729,588,377082
55,55,1,3322559736659,3322559736659,3322559736659,3322559737899,3322560120044,3322560120637,3322560120638,0,1240,593,383978
56,56,1,3322559737166,3322559737166,3322559737166,3322559737904,3322560126903,3322560127494,3322560127494,0,738,591,390328
57,57,1,3322559737180,3322559737180,3322559737180,3322559737907,3322560133811,3322560134404,3322560134404,0,727,593,397224
58,58,1,3322559737190,3322559737190,3322559737190,3322559738390,3322560140680,3322560141269,3322560141270,0,1200,589,404079
59,59,1,3322559737199,3322559737199,3322559737199,3322559738396,3322560147573,3322560148129,3322560148129,0,1197,556,410930
60,60,1,3322559737693,3322559737693,3322559737693,3322559738399,3322560154428,3322560155010,3322560155011,0,706,582,417317
61,61,1,3322559737707,3322559737707,3322559737707,3322559738402,3322560161287,3322560161872,3322560161872,0,695,585,424165
62,62,1,3322559737717,3322559737718,3322559737718,3322559738889,3322560168164,3322560168767,3322560168767,1,1171,603,431049
63,63,1,3322559737726,3322559737726,3322559737726,3322559738894,3322560174986,3322560175302,3322560175302,0,1168,316,437576
64,0,1,3322560175459,3322560175459,3322560175459,3322560175991,3322560182809,3322560183133,3322560183133,0,532,324,7674
65,1,1,3322560175552,3322560175552,3322560175552,3322560176001,3322560182974,3322560183133,3322560183133,0,449,159,7581
