item,buf_idx,queue_depth,ts_slot_wait_us,ts_slot_acquire_us,ts_dma_submit_us,ts_dma_done_us,ts_nvme_submit_us,ts_nvme_done_us,ts_slot_release_us,slot_wait_us,dma_us,nvme_us,total_e2e_us
27,27,1,3322362666516,3322362666516,3322362666516,3322362914054,3322362920740,3322362921083,3322362921083,0,247538,343,254567
28,28,1,3322362666685,3322362666685,3322362666685,3322362923220,3322362929838,3322362930180,3322362930181,0,256535,342,263495
29,29,1,3322362666685,3322362666685,3322362666685,3322362932317,3322362938998,3322362939339,3322362939339,0,265632,341,272654
30,30,1,3322362666685,3322362666685,3322362666685,3322362941462,3322362948110,3322362948452,3322362948452,0,274777,342,281767
31,31,1,3322362666685,3322362666686,3322362666686,3322362950623,3322362957285,3322362957626,3322362957626,1,283937,341,290940
32,32,1,3322362666855,3322362666855,3322362666855,3322362959783,3322362966372,3322362966711,3322362966711,0,292928,339,299856
33,33,1,3322362666855,3322362666855,3322362666855,3322362968880,3322362975530,3322362975867,3322362975867,0,302025,337,309012
34,34,1,3322362666855,3322362666855,3322362666855,3322362978003,3322362984625,3322362984964,3322362984964,0,311148,339,318109
35,35,1,3322362666855,3322362666856,3322362666856,3322362987131,3322362993712,3322362994051,3322362994051,1,320275,339,327195
36,36,1,3322362667025,3322362667025,3322362667025,3322362996200,3322363002851,3322363003194,3322363003195,0,329175,343,336169
37,37,1,3322362667025,3322362667025,3322362667025,3322363005357,3322363011985,3322363012326,3322363012326,0,338332,341,345301
38,38,1,3322362667025,3322362667025,3322362667025,3322363014482,3322363021057,3322363021367,3322363021367,0,347457,310,354342
39,39,1,3322362667025,3322362667025,3322362667025,3322363023478,3322363030103,3322363030443,3322363030443,0,356453,340,363418
40,40,1,3322362667194,3322362667194,3322362667194,3322363032593,3322363039278,3322363039621,3322363039621,0,365399,343,372427
41,41,1,3322362667194,3322362667194,3322362667194,3322363041785,3322363048348,3322363048655,3322363048655,0,374591,307,381461
42,42,1,3322362667194,3322362667194,3322362667194,3322363050821,3322363057482,3322363057828,3322363057828,0,383627,346,390634
43,43,1,3322362667194,3322362667194,3322362667194,3322363059974,3322363066616,3322363066956,3322363066956,0,392780,340,399762
44,44,1,3322362667363,3322362667363,3322362667363,3322363069105,3322363075802,3322363076148,3322363076148,0,401742,346,408785
45,45,1,3322362667363,3322362667363,3322362667363,3322363078321,3322363084933,3322363085275,3322363085275,0,410958,342,417912
46,46,1,3322362667363,3322362667363,3322362667363,3322363087443,3322363094134,3322363094474,3322363094474,0,420080,340,427111
47,47,1,3322362667363,3322362667363,3322362667363,3322363096637,3322363103294,3322363103635,3322363103635,0,429274,341,436272
48,48,1,3322362667530,3322362667530,3322362667530,3322363105790,3322363112377,3322363112690,3322363112690,0,438260,313,445160
49,49,1,3322362667530,3322362667531,3322362667531,3322363114856,3322363121538,3322363121884,3322363121884,1,447325,346,454353
50,50,1,3322362667531,3322362667531,3322362667531,3322363124006,3322363130650,3322363130995,3322363130995,0,456475,345,463464
51,51,1,3322362667531,3322362667531,3322362667531,3322363133160,3322363139835,3322363140189,3322363140189,0,465629,354,472658
52,52,1,3322362667699,3322362667699,3322362667699,3322363142305,3322363148973,3322363149324,3322363149324,0,474606,351,481625
53,53,1,3322362667699,3322362667699,3322362667699,3322363151511,3322363158141,3322363158489,3322363158489,0,483812,348,490790
54,54,1,3322362667699,3322362667699,3322362667699,3322363160660,3322363167342,3322363167688,3322363167688,0,492961,346,499989
55,55,1,3322362667699,3322362667699,3322362667699,3322363169854,3322363176537,3322363176885,3322363176885,0,502155,348,509186
56,56,1,3322362667868,3322362667868,3322362667868,3322363179050,3322363185734,3322363186078,3322363186079,0,511182,344,518210
57,57,1,3322362667868,3322362667868,3322362667868,3322363188254,3322363194882,3322363195227,3322363195228,0,520386,345,527359
58,58,1,3322362667868,3322362667868,3322362667868,3322363197402,3322363204068,3322363204413,3322363204413,0,529534,345,536545
59,59,1,3322362667869,3322362667869,3322362667869,3322363206578,3322363213264,3322363213613,3322363213613,0,538709,349,545744
60,60,1,3322362668036,3322362668036,3322362668036,3322363215784,3322363222482,3322363222825,3322363222825,0,547748,343,554789
61,61,1,3322362668037,3322362668037,3322362668037,3322363224990,3322363231607,3322363231951,3322363231951,0,556953,344,563914
62,62,1,3322362668037,3322362668037,3322362668037,3322363234133,3322363240785,3322363241129,3322363241129,0,566096,344,573092
63,63,1,3322362668037,3322362668037,3322362668037,3322363243294,3322363249890,3322363250205,3322363250205,0,575257,315,582168
64,0,1,3322363250361,3322363250362,3322363250362,3322363253019,3322363259691,3322363260011,3322363260011,1,2657,320,9649
65,1,1,3322363250362,3322363250362,3322363250362,3322363259692,3322363259854,3322363260011,3322363260011,0,9330,157,9649
