item,buf_idx,queue_depth,ts_slot_wait_us,ts_slot_acquire_us,ts_dma_submit_us,ts_dma_done_us,ts_nvme_submit_us,ts_nvme_done_us,ts_slot_release_us,slot_wait_us,dma_us,nvme_us,total_e2e_us
23,23,1,3322388912587,3322388912587,3322388912587,3322389780723,3322389807866,3322389808710,3322389808710,0,868136,844,896123
24,24,1,3322388912753,3322388912753,3322388912753,3322389818157,3322389845109,3322389845962,3322389845963,0,905404,853,933209
25,25,1,3322388912753,3322388912753,3322388912753,3322389855435,3322389882699,3322389883545,3322389883546,0,942682,846,970792
26,26,1,3322388912754,3322388912754,3322388912754,3322389893181,3322389920092,3322389921091,3322389921091,0,980427,999,1008337
27,27,1,3322388912754,3322388912754,3322388912754,3322389930499,3322389957518,3322389958371,3322389958371,0,1017745,853,1045617
28,28,1,3322388912919,3322388912919,3322388912919,3322389967795,3322389994857,3322389995703,3322389995703,0,1054876,846,1082784
29,29,1,3322388912919,3322388912919,3322388912919,3322390005149,3322390032004,3322390032843,3322390032843,0,1092230,839,1119924
30,30,1,3322388912920,3322388912920,3322388912920,3322390042259,3322390069109,3322390069972,3322390069972,0,1129339,863,1157052
31,31,1,3322388912920,3322388912920,3322388912920,3322390079405,3322390106461,3322390107301,3322390107301,0,1166485,840,1194381
32,32,1,3322388913086,3322388913086,3322388913086,3322390116816,3322390143915,3322390144758,3322390144759,0,1203730,843,1231672
33,33,1,3322388913086,3322388913086,3322388913086,3322390154360,3322390181492,3322390182339,3322390182340,0,1241274,847,1269253
34,34,1,3322388913086,3322388913086,3322388913086,3322390191969,3322390218896,3322390219741,3322390219741,0,1278883,845,1306655
35,35,1,3322388913086,3322388913086,3322388913086,3322390229371,3322390256298,3322390257148,3322390257149,0,1316285,850,1344062
36,36,1,3322388913253,3322388913253,3322388913253,3322390266712,3322390293876,3322390294721,3322390294721,0,1353459,845,1381468
37,37,1,3322388913253,3322388913254,3322388913254,3322390304392,3322390331409,3322390332253,3322390332254,1,1391138,844,1418999
38,38,1,3322388913254,3322388913254,3322388913254,3322390341943,3322390368842,3322390369704,3322390369705,0,1428689,862,1456450
39,39,1,3322388913254,3322388913254,3322388913254,3322390379354,3322390406358,3322390407214,3322390407215,0,1466100,856,1493960
40,40,1,3322388913419,3322388913419,3322388913419,3322390416918,3322390443989,3322390444840,3322390444841,0,1503499,851,1531421
41,41,1,3322388913419,3322388913419,3322388913419,3322390454509,3322390481450,3322390482309,3322390482309,0,1541090,859,1568890
42,42,1,3322388913419,3322388913420,3322388913420,3322390492011,3322390519226,3322390520074,3322390520074,1,1578591,848,1606654
43,43,1,3322388913420,3322388913420,3322388913420,3322390529704,3322390556725,3322390557575,3322390557575,0,1616284,850,1644155
44,44,1,3322388913585,3322388913586,3322388913586,3322390567220,3322390594284,3322390595129,3322390595129,1,1653634,845,1681543
45,45,1,3322388913586,3322388913586,3322388913586,3322390604811,3322390632040,3322390632894,3322390632894,0,1691225,854,1719308
46,46,1,3322388913586,3322388913586,3322388913586,3322390642609,3322390670014,3322390670861,3322390670861,0,1729023,847,1757275
47,47,1,3322388913586,3322388913586,3322388913586,3322390680487,3322390707346,3322390708198,3322390708199,0,1766901,852,1794612
48,48,1,3322388913729,3322388913729,3322388913729,3322390717903,3322390744962,3322390745829,3322390745830,0,1804174,867,1832100
49,49,1,3322388913729,3322388913729,3322388913729,3322390755392,3322390782421,3322390783258,3322390783258,0,1841663,837,1869529
50,50,1,3322388913729,3322388913729,3322388913729,3322390792861,3322390819725,3322390820570,3322390820570,0,1879132,845,1906841
51,51,1,3322388913729,3322388913730,3322388913730,3322390830219,3322390857314,3322390858166,3322390858166,1,1916489,852,1944436
52,52,1,3322388913896,3322388913896,3322388913896,3322390867844,3322390894891,3322390895737,3322390895737,0,1953948,846,1981841
53,53,1,3322388913896,3322388913896,3322388913896,3322390905350,3322390932448,3322390933289,3322390933289,0,1991454,841,2019393
54,54,1,3322388913896,3322388913896,3322388913896,3322390942977,3322390970223,3322390971066,3322390971067,0,2029081,843,2057170
55,55,1,3322388913896,3322388913896,3322388913896,3322390980688,3322391007558,3322391008397,3322391008398,0,2066792,839,2094501
56,56,1,3322388914061,3322388914062,3322388914062,3322391017999,3322391044807,3322391045665,3322391045665,1,2103937,858,2131603
57,57,1,3322388914062,3322388914062,3322388914062,3322391055351,3322391082357,3322391083205,3322391083205,0,2141289,848,2169143
58,58,1,3322388914062,3322388914062,3322388914062,3322391092830,3322391119873,3322391120719,3322391120719,0,2178768,846,2206657
59,59,1,3322388914062,3322388914062,3322388914062,3322391130319,3322391157245,3322391158089,3322391158089,0,2216257,844,2244027
60,60,1,3322388914228,3322388914228,3322388914228,3322391167793,3322391194792,3322391195638,3322391195638,0,2253565,846,2281410
61,61,1,3322388914228,3322388914228,3322388914228,3322391205315,3322391232343,3322391233190,3322391233190,0,2291087,847,2318962
62,62,1,3322388914228,3322388914228,3322388914228,3322391242907,3322391269881,3322391270696,3322391270696,0,2328679,815,2356468
63,63,1,3322388914228,3322388914228,3322388914228,3322391280378,3322391307390,3322391308330,3322391308331,0,2366150,940,2394102
64,0,1,3322391308487,3322391308487,3322391308487,3322391318933,3322391345852,3322391346800,3322391346800,0,10446,948,38313
65,1,1,3322391308487,3322391308487,3322391308487,3322391345852,3322391346016,3322391346800,3322391346800,0,37365,784,38313
